Asset1,Asset2,Correlation
CTC_returns,POWR_returns,0.0
CTC_returns,AUDIO_returns,0.0
CTC_returns,PROM_returns,0.0
CTC_returns,IOST_returns,0.0
CTC_returns,ACX_returns,-0.00998855345548523
CTC_returns,ARDR_returns,0.0
CTC_returns,SPELL_returns,0.0
CTC_returns,ORBR_returns,0.0
CTC_returns,LSK_returns,0.0
CTC_returns,XOR_returns,-0.0008755013676141661
CTC_returns,GLMR_returns,0.0
CTC_returns,BMX_returns,0.0
CTC_returns,MVL_returns,0.0
CTC_returns,ABT_returns,0.0
CTC_returns,VELO_returns,0.0
CTC_returns,IQ_returns,0.0
CTC_returns,AGI_returns,0.0
CTC_returns,WILD_returns,0.0
CTC_returns,XEM_returns,0.0
CTC_returns,LON_returns,0.0
CTC_returns,POND_returns,0.0
CTC_returns,ACT_returns,0.0
CTC_returns,XRD_returns,0.0
CTC_returns,RLC_returns,0.0
CTC_returns,ILV_returns,0.0
CTC_returns,FIDA_returns,0.0
CTC_returns,BNT_returns,0.0
CTC_returns,DENT_returns,0.0
CTC_returns,ORBS_returns,0.0
CTC_returns,ONG_returns,0.0
CTC_returns,CHR_returns,0.0
CTC_returns,HEART_returns,0.0
CTC_returns,VANRY_returns,0.0
CTC_returns,LQTY_returns,-0.010303510999610964
CTC_returns,KEEP_returns,0.0
CTC_returns,DKA_returns,0.0
CTC_returns,ELON_returns,-0.01746269240194869
CTC_returns,ARK_returns,0.0
CTC_returns,MLK_returns,0.0
CTC_returns,AL_returns,0.0
CTC_returns,JOE_returns,0.0
CTC_returns,CELR_returns,0.0
CTC_returns,STEEM_returns,0.0
CTC_returns,BAL_returns,0.0
CTC_returns,PCI_returns,0.0
CTC_returns,MOVR_returns,0.0
CTC_returns,AUCTION_returns,0.0
CTC_returns,AERGO_returns,0.0
CTC_returns,MED_returns,0.0
CTC_returns,NMR_returns,0.0
CTC_returns,API3_returns,0.0
CTC_returns,AGLD_returns,0.0
CTC_returns,BONE_returns,0.0
CTC_returns,SLP_returns,0.0
CTC_returns,MTL_returns,0.0
CTC_returns,KNC_returns,0.0
CTC_returns,CTSI_returns,0.0
CTC_returns,BTRST_returns,0.0
CTC_returns,SCRT_returns,0.0
CTC_returns,OMI_returns,0.0
CTC_returns,GEOD_returns,0.0
CTC_returns,EDU_returns,0.0
CTC_returns,0x0_returns,0.0
CTC_returns,KUJI_returns,0.0
MINA_returns,CTC_returns,0.0
MINA_returns,MINA_returns,0.0
MINA_returns,DASH_returns,0.0
MINA_returns,SFP_returns,0.0
MINA_returns,BabyDoge_returns,0.0
MINA_returns,SNX_returns,0.0
MINA_returns,TFUEL_returns,0.0
MINA_returns,DCR_returns,0.0
MINA_returns,GLM_returns,0.0
MINA_returns,MX_returns,0.0
MINA_returns,ZIL_returns,0.5028603592889848
MINA_returns,BLUR_returns,0.5101775746663211
MINA_returns,ROSE_returns,0.0
MINA_returns,CKB_returns,0.0
MINA_returns,TRAC_returns,0.0
MINA_returns,QTUM_returns,0.0
MINA_returns,ORDI_returns,0.0
MINA_returns,LPT_returns,0.0
MINA_returns,MASK_returns,0.0
MINA_returns,ASTR_returns,0.49574389586142154
MINA_returns,ZRX_returns,0.0
MINA_returns,VTHO_returns,0.0
MINA_returns,ACH_returns,0.0
MINA_returns,BAT_returns,0.0
MINA_returns,CHEEL_returns,0.0
MINA_returns,CHEX_returns,0.0
MINA_returns,SNEK_returns,0.0
MINA_returns,BORG_returns,0.0
MINA_returns,KOGE_returns,0.0
MINA_returns,IOTX_returns,0.0
MINA_returns,CELO_returns,0.0
MINA_returns,GAS_returns,0.0
MINA_returns,ONE_returns,0.5096402110637018
MINA_returns,ID_returns,0.39659034333527393
MINA_returns,SUSHI_returns,0.0
MINA_returns,CSPR_returns,0.0
MINA_returns,HOT_returns,0.0
MINA_returns,SC_returns,0.0
MINA_returns,YFI_returns,0.0
MINA_returns,RVN_returns,0.0
MINA_returns,COW_returns,0.0
MINA_returns,ANKR_returns,0.0
MINA_returns,GOMINING_returns,0.0
MINA_returns,XCH_returns,0.0
MINA_returns,DGB_returns,0.0
MINA_returns,T_returns,0.0
MINA_returns,WOO_returns,0.0
MINA_returns,ELF_returns,0.0
MINA_returns,EUL_returns,0.0
MINA_returns,ORCA_returns,0.0
MINA_returns,KDA_returns,0.0
MINA_returns,OSMO_returns,0.0
MINA_returns,GMT_returns,0.0
MINA_returns,SNT_returns,0.0
MINA_returns,GMX_returns,0.0
MINA_returns,ENJ_returns,0.0
MINA_returns,XYO_returns,0.0
MINA_returns,POLYX_returns,0.3765168844500526
MINA_returns,ZIG_returns,0.0
MINA_returns,ZEN_returns,0.0
MINA_returns,COTI_returns,0.0
MINA_returns,WEMIX_returns,0.0
MINA_returns,SKL_returns,0.0
MINA_returns,LCX_returns,0.0
MINA_returns,WAVES_returns,0.0
MINA_returns,CVC_returns,0.0
MINA_returns,SWFTC_returns,0.0
MINA_returns,LUNA_returns,0.0
MINA_returns,HIVE_returns,0.0
MINA_returns,RLB_returns,0.0
MINA_returns,LRC_returns,0.0
MINA_returns,DAG_returns,0.0
MINA_returns,ONT_returns,0.0
MINA_returns,TRB_returns,0.0
MINA_returns,XNO_returns,0.0
MINA_returns,DLC_returns,0.0
MINA_returns,METIS_returns,0.0
MINA_returns,ICX_returns,0.0
MINA_returns,MYTH_returns,0.0
MINA_returns,MPLX_returns,0.0
MINA_returns,SXP_returns,0.0
MINA_returns,XVG_returns,0.0
MINA_returns,PEOPLE_returns,0.0
MINA_returns,AWE_returns,0.0
MINA_returns,REQ_returns,0.0
MINA_returns,STORJ_returns,0.0
MINA_returns,BAND_returns,0.0
MINA_returns,WMTX_returns,0.0
MINA_returns,CFG_returns,0.0
MINA_returns,HONEY_returns,0.0
MINA_returns,PRO_returns,-0.006582364808376723
MINA_returns,PRIME_returns,0.0
MINA_returns,VVS_returns,0.0
MINA_returns,CPOOL_returns,0.2408771492366945
MINA_returns,YGG_returns,0.0
MINA_returns,SSV_returns,0.0
MINA_returns,CETUS_returns,0.33118899010087033
MINA_returns,CGPT_returns,0.0
MINA_returns,STIK_returns,0.0
MINA_returns,PHA_returns,0.0
MINA_returns,XVS_returns,0.0
MINA_returns,KUB_returns,0.0
MINA_returns,BICO_returns,0.0
MINA_returns,UMA_returns,0.0
MINA_returns,WAXP_returns,0.0
MINA_returns,XPR_returns,0.0
MINA_returns,RPL_returns,0.0
MINA_returns,PUNDIX_returns,0.0
MINA_returns,FLUX_returns,0.0
MINA_returns,BORA_returns,0.0
MINA_returns,POWR_returns,0.0
MINA_returns,AUDIO_returns,0.0
MINA_returns,PROM_returns,0.0
MINA_returns,IOST_returns,0.0
MINA_returns,ACX_returns,0.0
MINA_returns,ARDR_returns,0.0
MINA_returns,SPELL_returns,0.0
MINA_returns,ORBR_returns,0.0
MINA_returns,LSK_returns,0.0
MINA_returns,XOR_returns,0.0
MINA_returns,GLMR_returns,0.0
MINA_returns,BMX_returns,0.0
MINA_returns,MVL_returns,0.0
MINA_returns,ABT_returns,-0.016426679803934245
MINA_returns,VELO_returns,0.0
MINA_returns,IQ_returns,0.0
MINA_returns,AGI_returns,0.0
MINA_returns,WILD_returns,0.0
MINA_returns,XEM_returns,0.0
MINA_returns,LON_returns,0.0
MINA_returns,POND_returns,0.0
MINA_returns,ACT_returns,0.0
MINA_returns,XRD_returns,0.0
MINA_returns,RLC_returns,0.0
MINA_returns,ILV_returns,0.0
MINA_returns,FIDA_returns,0.0
MINA_returns,BNT_returns,0.0
MINA_returns,DENT_returns,0.5025239293211091
MINA_returns,ORBS_returns,0.0
MINA_returns,ONG_returns,0.0
MINA_returns,CHR_returns,0.0
MINA_returns,HEART_returns,0.0
MINA_returns,VANRY_returns,0.0
MINA_returns,LQTY_returns,0.0
MINA_returns,KEEP_returns,0.0
MINA_returns,DKA_returns,0.0
MINA_returns,ELON_returns,0.0
MINA_returns,ARK_returns,0.0
MINA_returns,MLK_returns,0.0
MINA_returns,AL_returns,0.0
MINA_returns,JOE_returns,0.0
MINA_returns,CELR_returns,0.486528573647651
MINA_returns,STEEM_returns,0.0
MINA_returns,BAL_returns,0.0
MINA_returns,PCI_returns,0.0
MINA_returns,MOVR_returns,0.0
MINA_returns,AUCTION_returns,0.0
MINA_returns,AERGO_returns,0.0
MINA_returns,MED_returns,0.0
MINA_returns,NMR_returns,0.0
MINA_returns,API3_returns,0.0
MINA_returns,AGLD_returns,0.20504301778362077
MINA_returns,BONE_returns,0.0
MINA_returns,SLP_returns,0.0
MINA_returns,MTL_returns,0.0
MINA_returns,KNC_returns,0.0
MINA_returns,CTSI_returns,0.0
MINA_returns,BTRST_returns,0.0
MINA_returns,SCRT_returns,0.0
MINA_returns,OMI_returns,0.0
MINA_returns,GEOD_returns,0.0
MINA_returns,EDU_returns,0.0
MINA_returns,0x0_returns,0.0
MINA_returns,KUJI_returns,0.0
DASH_returns,CTC_returns,0.31842182164042265
DASH_returns,MINA_returns,0.0
DASH_returns,DASH_returns,0.0
DASH_returns,SFP_returns,0.40225332953136506
DASH_returns,BabyDoge_returns,0.0
DASH_returns,SNX_returns,0.0
DASH_returns,TFUEL_returns,0.0
DASH_returns,DCR_returns,0.4844917027293532
DASH_returns,GLM_returns,0.0
DASH_returns,MX_returns,0.0
DASH_returns,ZIL_returns,0.6906949659621294
DASH_returns,BLUR_returns,0.0
DASH_returns,ROSE_returns,0.0
DASH_returns,CKB_returns,0.0
DASH_returns,TRAC_returns,0.0
DASH_returns,QTUM_returns,0.5380671734141886
DASH_returns,ORDI_returns,0.0
DASH_returns,LPT_returns,0.0
DASH_returns,MASK_returns,0.0
DASH_returns,ASTR_returns,0.0
DASH_returns,ZRX_returns,0.0
DASH_returns,VTHO_returns,0.0
DASH_returns,ACH_returns,0.0
DASH_returns,BAT_returns,0.6507345280460435
DASH_returns,CHEEL_returns,0.0
DASH_returns,CHEX_returns,0.0
DASH_returns,SNEK_returns,0.0
DASH_returns,BORG_returns,0.0
DASH_returns,KOGE_returns,0.0
DASH_returns,IOTX_returns,0.0
DASH_returns,CELO_returns,0.4404982872421623
DASH_returns,GAS_returns,0.0
DASH_returns,ONE_returns,0.0
DASH_returns,ID_returns,0.0
DASH_returns,SUSHI_returns,0.0
DASH_returns,CSPR_returns,0.0
DASH_returns,HOT_returns,0.0
DASH_returns,SC_returns,0.0
DASH_returns,YFI_returns,0.42991874760409876
DASH_returns,RVN_returns,0.0
DASH_returns,COW_returns,0.0
DASH_returns,ANKR_returns,0.5441439817004602
DASH_returns,GOMINING_returns,0.0
DASH_returns,XCH_returns,0.42704589731180365
DASH_returns,DGB_returns,0.0
DASH_returns,T_returns,0.0
DASH_returns,WOO_returns,0.0
DASH_returns,ELF_returns,0.0
DASH_returns,EUL_returns,0.1849381077030772
DASH_returns,ORCA_returns,0.0
DASH_returns,KDA_returns,0.4584366036429737
DASH_returns,OSMO_returns,0.0
DASH_returns,GMT_returns,0.0
DASH_returns,SNT_returns,0.3590066657545992
DASH_returns,GMX_returns,0.0
DASH_returns,ENJ_returns,0.5491350655223243
DASH_returns,XYO_returns,0.0
DASH_returns,POLYX_returns,0.0
DASH_returns,ZIG_returns,0.0
DASH_returns,ZEN_returns,0.47396440788136635
DASH_returns,COTI_returns,0.0
DASH_returns,WEMIX_returns,0.2575113532748018
DASH_returns,SKL_returns,0.0
DASH_returns,LCX_returns,0.0
DASH_returns,WAVES_returns,0.0
DASH_returns,CVC_returns,0.0
DASH_returns,SWFTC_returns,0.0
DASH_returns,LUNA_returns,0.0
DASH_returns,HIVE_returns,0.0
DASH_returns,RLB_returns,0.0
DASH_returns,LRC_returns,0.0
DASH_returns,DAG_returns,0.2573842528483262
DASH_returns,ONT_returns,0.0
DASH_returns,TRB_returns,0.0
DASH_returns,XNO_returns,0.4268766409462806
DASH_returns,DLC_returns,0.0
DASH_returns,METIS_returns,0.0
DASH_returns,ICX_returns,0.5555545432839284
DASH_returns,MYTH_returns,0.0
DASH_returns,MPLX_returns,0.0
DASH_returns,SXP_returns,0.0
DASH_returns,XVG_returns,0.0
DASH_returns,PEOPLE_returns,0.0
DASH_returns,AWE_returns,0.0
DASH_returns,REQ_returns,0.338520834653977
DASH_returns,STORJ_returns,0.0
DASH_returns,BAND_returns,0.0
DASH_returns,WMTX_returns,0.30219654401746204
DASH_returns,CFG_returns,0.0
DASH_returns,HONEY_returns,0.0
DASH_returns,PRO_returns,0.0
DASH_returns,PRIME_returns,0.0
DASH_returns,VVS_returns,0.290813143078747
DASH_returns,CPOOL_returns,0.0
DASH_returns,YGG_returns,0.0
DASH_returns,SSV_returns,0.0
DASH_returns,CETUS_returns,0.0
DASH_returns,CGPT_returns,0.0
DASH_returns,STIK_returns,0.0
DASH_returns,PHA_returns,0.0
DASH_returns,XVS_returns,0.0
DASH_returns,KUB_returns,0.0
DASH_returns,BICO_returns,0.0
DASH_returns,UMA_returns,0.0
DASH_returns,WAXP_returns,0.0
DASH_returns,XPR_returns,0.0
DASH_returns,RPL_returns,0.0
DASH_returns,PUNDIX_returns,0.0
DASH_returns,FLUX_returns,0.0
DASH_returns,BORA_returns,0.0
DASH_returns,POWR_returns,0.0
DASH_returns,AUDIO_returns,0.0
DASH_returns,PROM_returns,0.0
DASH_returns,IOST_returns,0.0
DASH_returns,ACX_returns,0.0
DASH_returns,ARDR_returns,0.0
DASH_returns,SPELL_returns,0.0
DASH_returns,ORBR_returns,0.0
DASH_returns,LSK_returns,0.0
DASH_returns,XOR_returns,0.0
DASH_returns,GLMR_returns,0.0
DASH_returns,BMX_returns,0.0
DASH_returns,MVL_returns,0.0
DASH_returns,ABT_returns,0.0
DASH_returns,VELO_returns,0.0
DASH_returns,IQ_returns,0.0
DASH_returns,AGI_returns,0.0
DASH_returns,WILD_returns,0.0
DASH_returns,XEM_returns,0.0
DASH_returns,LON_returns,0.0
DASH_returns,POND_returns,0.0
DASH_returns,ACT_returns,0.0
DASH_returns,XRD_returns,0.0
DASH_returns,RLC_returns,0.0
DASH_returns,ILV_returns,0.0
DASH_returns,FIDA_returns,0.0
DASH_returns,BNT_returns,0.0
DASH_returns,DENT_returns,0.5782455390450288
DASH_returns,ORBS_returns,0.0
DASH_returns,ONG_returns,0.0
DASH_returns,CHR_returns,0.0
DASH_returns,HEART_returns,0.17794243283258498
DASH_returns,VANRY_returns,0.0
DASH_returns,LQTY_returns,0.0
DASH_returns,KEEP_returns,0.0
DASH_returns,DKA_returns,0.0
DASH_returns,ELON_returns,0.0
DASH_returns,ARK_returns,0.0
DASH_returns,MLK_returns,0.0
DASH_returns,AL_returns,0.0
DASH_returns,JOE_returns,0.0
DASH_returns,CELR_returns,0.0
DASH_returns,STEEM_returns,0.0
DASH_returns,BAL_returns,0.0
DASH_returns,PCI_returns,0.0
DASH_returns,MOVR_returns,0.0
DASH_returns,AUCTION_returns,0.0
DASH_returns,AERGO_returns,0.0
DASH_returns,MED_returns,0.0
DASH_returns,NMR_returns,0.0
DASH_returns,API3_returns,0.0
DASH_returns,AGLD_returns,0.0
DASH_returns,BONE_returns,0.2380209376396286
DASH_returns,SLP_returns,0.0
DASH_returns,MTL_returns,0.0
DASH_returns,KNC_returns,0.0
DASH_returns,CTSI_returns,0.0
DASH_returns,BTRST_returns,0.0
DASH_returns,SCRT_returns,0.0
DASH_returns,OMI_returns,0.0
DASH_returns,GEOD_returns,0.0
DASH_returns,EDU_returns,0.0
DASH_returns,0x0_returns,0.0
DASH_returns,KUJI_returns,0.0
SFP_returns,CTC_returns,0.0
SFP_returns,MINA_returns,0.0
SFP_returns,DASH_returns,0.40225332953136506
SFP_returns,SFP_returns,0.0
SFP_returns,BabyDoge_returns,0.0
SFP_returns,SNX_returns,0.0
SFP_returns,TFUEL_returns,0.0
SFP_returns,DCR_returns,0.0
SFP_returns,GLM_returns,0.0
SFP_returns,MX_returns,0.36804329163333743
SFP_returns,ZIL_returns,0.0
SFP_returns,BLUR_returns,0.0
SFP_returns,ROSE_returns,0.0
SFP_returns,CKB_returns,0.0
SFP_returns,TRAC_returns,0.0
SFP_returns,QTUM_returns,0.0
SFP_returns,ORDI_returns,-0.028339932722834957
SFP_returns,LPT_returns,0.0
SFP_returns,MASK_returns,0.0
SFP_returns,ASTR_returns,0.0
SFP_returns,ZRX_returns,0.0
SFP_returns,VTHO_returns,0.0
SFP_returns,ACH_returns,0.0
SFP_returns,BAT_returns,0.38050637168174994
SFP_returns,CHEEL_returns,0.39219070365130837
SFP_returns,CHEX_returns,0.0
SFP_returns,SNEK_returns,0.0
SFP_returns,BORG_returns,0.26080326662816405
SFP_returns,KOGE_returns,0.0
SFP_returns,IOTX_returns,0.0
SFP_returns,CELO_returns,0.0
SFP_returns,GAS_returns,0.0
SFP_returns,ONE_returns,0.0
SFP_returns,ID_returns,0.0
SFP_returns,SUSHI_returns,0.0
SFP_returns,CSPR_returns,0.0
SFP_returns,HOT_returns,0.0
SFP_returns,SC_returns,0.0
SFP_returns,YFI_returns,0.0
SFP_returns,RVN_returns,0.0
SFP_returns,COW_returns,0.0
SFP_returns,ANKR_returns,0.0
SFP_returns,GOMINING_returns,0.0
SFP_returns,XCH_returns,0.0
SFP_returns,DGB_returns,0.0
SFP_returns,T_returns,0.0
SFP_returns,WOO_returns,0.0
SFP_returns,ELF_returns,0.0
SFP_returns,EUL_returns,0.0
SFP_returns,ORCA_returns,0.0
SFP_returns,KDA_returns,0.0
SFP_returns,OSMO_returns,0.0
SFP_returns,GMT_returns,0.0
SFP_returns,SNT_returns,0.0
SFP_returns,GMX_returns,0.0
SFP_returns,ENJ_returns,0.0
SFP_returns,XYO_returns,0.0
SFP_returns,POLYX_returns,0.0
SFP_returns,ZIG_returns,0.0
SFP_returns,ZEN_returns,0.0
SFP_returns,COTI_returns,0.0
SFP_returns,WEMIX_returns,0.0
SFP_returns,SKL_returns,0.0
SFP_returns,LCX_returns,0.0
SFP_returns,WAVES_returns,0.0
SFP_returns,CVC_returns,0.0
SFP_returns,SWFTC_returns,0.0
SFP_returns,LUNA_returns,0.0
SFP_returns,HIVE_returns,0.0
SFP_returns,RLB_returns,0.0
SFP_returns,LRC_returns,0.0
SFP_returns,DAG_returns,0.0
SFP_returns,ONT_returns,0.0
SFP_returns,TRB_returns,0.0
SFP_returns,XNO_returns,0.0
SFP_returns,DLC_returns,0.0
SFP_returns,METIS_returns,0.0
SFP_returns,ICX_returns,0.0
SFP_returns,MYTH_returns,0.0
SFP_returns,MPLX_returns,0.0
SFP_returns,SXP_returns,0.0
SFP_returns,XVG_returns,0.0
SFP_returns,PEOPLE_returns,0.0
SFP_returns,AWE_returns,0.0
SFP_returns,REQ_returns,0.0
SFP_returns,STORJ_returns,0.0
SFP_returns,BAND_returns,0.0
SFP_returns,WMTX_returns,0.0
SFP_returns,CFG_returns,0.0
SFP_returns,HONEY_returns,0.0
SFP_returns,PRO_returns,0.0
SFP_returns,PRIME_returns,0.0
SFP_returns,VVS_returns,0.0
SFP_returns,CPOOL_returns,0.0
SFP_returns,YGG_returns,0.0
SFP_returns,SSV_returns,-0.02693182218063802
SFP_returns,CETUS_returns,0.0
SFP_returns,CGPT_returns,0.0
SFP_returns,STIK_returns,0.0
SFP_returns,PHA_returns,0.0
SFP_returns,XVS_returns,0.0
SFP_returns,KUB_returns,0.0
SFP_returns,BICO_returns,0.0
SFP_returns,UMA_returns,0.0
SFP_returns,WAXP_returns,0.0
SFP_returns,XPR_returns,0.0
SFP_returns,RPL_returns,0.0
SFP_returns,PUNDIX_returns,0.0
SFP_returns,FLUX_returns,0.0
SFP_returns,BORA_returns,0.0
SFP_returns,POWR_returns,0.0
SFP_returns,AUDIO_returns,0.0
SFP_returns,PROM_returns,0.0
SFP_returns,IOST_returns,0.3383994983591405
SFP_returns,ACX_returns,0.0
SFP_returns,ARDR_returns,0.0
SFP_returns,SPELL_returns,0.0
SFP_returns,ORBR_returns,0.0
SFP_returns,LSK_returns,0.0
SFP_returns,XOR_returns,0.0
SFP_returns,GLMR_returns,0.0
SFP_returns,BMX_returns,0.0
SFP_returns,MVL_returns,0.0
SFP_returns,ABT_returns,0.0
SFP_returns,VELO_returns,0.0
SFP_returns,IQ_returns,0.0
SFP_returns,AGI_returns,0.0
SFP_returns,WILD_returns,0.0
SFP_returns,XEM_returns,0.0
SFP_returns,LON_returns,0.40411630856715214
SFP_returns,POND_returns,0.0
SFP_returns,ACT_returns,0.0
SFP_returns,XRD_returns,0.0
SFP_returns,RLC_returns,0.0
SFP_returns,ILV_returns,0.0
SFP_returns,FIDA_returns,0.0
SFP_returns,BNT_returns,0.0
SFP_returns,DENT_returns,0.0
SFP_returns,ORBS_returns,0.0
SFP_returns,ONG_returns,0.0
SFP_returns,CHR_returns,0.0
SFP_returns,HEART_returns,0.0
SFP_returns,VANRY_returns,0.0
SFP_returns,LQTY_returns,0.0
SFP_returns,KEEP_returns,0.0
SFP_returns,DKA_returns,0.0
SFP_returns,ELON_returns,0.0
SFP_returns,ARK_returns,0.0
SFP_returns,MLK_returns,0.0
SFP_returns,AL_returns,0.0
SFP_returns,JOE_returns,0.0
SFP_returns,CELR_returns,0.0
SFP_returns,STEEM_returns,0.0
SFP_returns,BAL_returns,0.0
SFP_returns,PCI_returns,0.0
SFP_returns,MOVR_returns,0.0
SFP_returns,AUCTION_returns,0.0
SFP_returns,AERGO_returns,0.0
SFP_returns,MED_returns,0.0
SFP_returns,NMR_returns,0.0
SFP_returns,API3_returns,0.0
SFP_returns,AGLD_returns,0.0
SFP_returns,BONE_returns,0.0
SFP_returns,SLP_returns,0.0
SFP_returns,MTL_returns,0.0
SFP_returns,KNC_returns,0.0
SFP_returns,CTSI_returns,0.0
SFP_returns,BTRST_returns,0.0
SFP_returns,SCRT_returns,0.0
SFP_returns,OMI_returns,0.0
SFP_returns,GEOD_returns,0.0
SFP_returns,EDU_returns,0.0
SFP_returns,0x0_returns,-0.007378706900324158
SFP_returns,KUJI_returns,0.0
BabyDoge_returns,CTC_returns,0.0
BabyDoge_returns,MINA_returns,0.0
BabyDoge_returns,DASH_returns,0.0
BabyDoge_returns,SFP_returns,0.0
BabyDoge_returns,BabyDoge_returns,0.0
BabyDoge_returns,SNX_returns,0.0
BabyDoge_returns,TFUEL_returns,0.0
BabyDoge_returns,DCR_returns,0.0
BabyDoge_returns,GLM_returns,0.0
BabyDoge_returns,MX_returns,0.0
BabyDoge_returns,ZIL_returns,0.0
BabyDoge_returns,BLUR_returns,0.0
BabyDoge_returns,ROSE_returns,0.0
BabyDoge_returns,CKB_returns,0.0
BabyDoge_returns,TRAC_returns,0.0
BabyDoge_returns,QTUM_returns,0.2194840301759389
BabyDoge_returns,ORDI_returns,0.0
BabyDoge_returns,LPT_returns,0.0
BabyDoge_returns,MASK_returns,0.0
BabyDoge_returns,ASTR_returns,0.0
BabyDoge_returns,ZRX_returns,0.0
BabyDoge_returns,VTHO_returns,0.0
BabyDoge_returns,ACH_returns,0.0
BabyDoge_returns,BAT_returns,0.0
BabyDoge_returns,CHEEL_returns,0.0
BabyDoge_returns,CHEX_returns,0.0
BabyDoge_returns,SNEK_returns,0.0
BabyDoge_returns,BORG_returns,0.0
BabyDoge_returns,KOGE_returns,0.0
BabyDoge_returns,IOTX_returns,0.0
BabyDoge_returns,CELO_returns,0.0
BabyDoge_returns,GAS_returns,0.0
BabyDoge_returns,ONE_returns,0.26600531037713393
BabyDoge_returns,ID_returns,0.0
BabyDoge_returns,SUSHI_returns,0.0
BabyDoge_returns,CSPR_returns,0.0
BabyDoge_returns,HOT_returns,0.2764074662623083
BabyDoge_returns,SC_returns,0.0
BabyDoge_returns,YFI_returns,0.0
