Asset1,Asset2,Correlation
DASH_returns,DLC_returns,0.09802438607183096
DASH_returns,BAND_returns,0.47005727799799196
DASH_returns,MASK_returns,0.3982326594351964
DASH_returns,HIVE_returns,0.2740457125787034
DASH_returns,BICO_returns,0.32535849358513935
DASH_returns,STORJ_returns,0.36973975131469095
DASH_returns,XNO_returns,0.42490984168796814
DASH_returns,WMTX_returns,0.30482519872207
DASH_returns,CPOOL_returns,0.09503611880016999
DASH_returns,REQ_returns,0.3390524844307036
DASH_returns,HONEY_returns,0.164400645779647
DASH_returns,STIK_returns,0.08627182689353256
DASH_returns,FLUX_returns,0.38298097570964484
DASH_returns,RPL_returns,0.16679687669502177
DASH_returns,YGG_returns,0.30764216722008664
DASH_returns,SSV_returns,0.1817426315277462
DASH_returns,XVG_returns,0.2828826311895628
DASH_returns,ORBR_returns,0.12548651919848283
DASH_returns,VVS_returns,0.2899007441984459
DASH_returns,XVS_returns,0.3476603110525205
DASH_returns,KUB_returns,0.2673304657513582
DASH_returns,ILV_returns,0.28695148917713253
DASH_returns,ICX_returns,0.5595859602689593
DASH_returns,UMA_returns,0.32303682525153166
DASH_returns,PHA_returns,0.27660813460730616
DASH_returns,WAXP_returns,0.4263266908611406
DASH_returns,PUNDIX_returns,0.3077063093453482
DASH_returns,POWR_returns,0.27303425808315684
DASH_returns,ACX_returns,0.10139785522964981
DASH_returns,SPELL_returns,0.3346802534332456
DASH_returns,KEEP_returns,0.13652289711098406
DASH_returns,BORA_returns,0.3681811323466567
DASH_returns,MYTH_returns,0.11058630795148838
DASH_returns,CGPT_returns,0.20380743057682735
DASH_returns,AUDIO_returns,0.44304041769214286
DASH_returns,ARDR_returns,0.27435277352041726
DASH_returns,LSK_returns,0.3140595820267045
DASH_returns,VELO_returns,0.23960449006130813
DASH_returns,CHR_returns,0.38991980183458513
DASH_returns,XPR_returns,0.17948745716607142
DASH_returns,ABT_returns,0.07211860796524343
DASH_returns,HEART_returns,0.17652853263168775
DASH_returns,IOST_returns,0.5211807246395462
DASH_returns,SNT_returns,0.3745146706309856
DASH_returns,PROM_returns,0.24342689918113847
DASH_returns,LQTY_returns,0.253177935023582
DASH_returns,AGI_returns,0.1588481513536601
DASH_returns,FIDA_returns,0.28332891058491244
DASH_returns,IQ_returns,0.2331103916996033
DASH_returns,MVL_returns,0.2952590176514855
DASH_returns,GLMR_returns,0.41165572467154943
DASH_returns,RLC_returns,0.37956491668325903
DASH_returns,ONG_returns,0.35815970843085726
DASH_returns,TRB_returns,0.2934403266201109
DASH_returns,DENT_returns,0.5777811804551489
DASH_returns,ELON_returns,0.10926296658640779
DASH_returns,LON_returns,0.2300206084973889
DASH_returns,BMX_returns,0.16542980457666517
DASH_returns,CELR_returns,0.4654832761700057
DASH_returns,POND_returns,0.21544094554078666
DASH_returns,XRD_returns,0.22834728984062785
DASH_returns,ARK_returns,0.26650187060732483
DASH_returns,0x0_returns,0.08573397973722652
DASH_returns,ORBS_returns,0.3123381388066677
DASH_returns,DKA_returns,0.34166283749674997
DASH_returns,WILD_returns,0.06922152571503644
DASH_returns,JOE_returns,0.36716714118797317
DASH_returns,BNT_returns,0.2574419136753876
DASH_returns,H2O_returns,0.15083484808755956
DASH_returns,MLK_returns,0.25324666065437396
DASH_returns,AL_returns,0.20870287046405836
DASH_returns,CFG_returns,0.2628507673275492
DASH_returns,STEEM_returns,0.38766556764482807
DASH_returns,AGLD_returns,0.14407435897733867
DASH_returns,SLP_returns,0.3841658572391434
DASH_returns,BONE_returns,0.23762070272191177
DASH_returns,API3_returns,0.33258343412209596
DASH_returns,AUCTION_returns,0.2027840431502645
DASH_returns,VANRY_returns,0.3620413123188987
DASH_returns,XYM_returns,0.3241115942418952
DASH_returns,PRO_returns,0.1308006002413125
DASH_returns,PCI_returns,0.16515606377279535
DASH_returns,NMR_returns,0.3023354947345328
DASH_returns,BTRST_returns,0.13625228803420925
DASH_returns,MED_returns,0.36515518685250986
DASH_returns,MOVR_returns,0.29457604540665594
DASH_returns,MTL_returns,0.3851825239369313
DASH_returns,KNC_returns,0.492995196860935
DASH_returns,AERGO_returns,0.22632757982700086
DASH_returns,BAL_returns,0.34881833606667356
DASH_returns,GEOD_returns,0.18022349074106567
DASH_returns,IAG_returns,0.1894191904584496
DASH_returns,SCRT_returns,0.25482184612809555
DASH_returns,CTSI_returns,0.42712738917673826
DASH_returns,OXT_returns,0.4592293079418009
DASH_returns,EDU_returns,0.42033764458009526
DASH_returns,C98_returns,0.5427446489831071
DASH_returns,ACT_returns,0.05837411976505502
DASH_returns,OAS_returns,0.2361347423847748
DASH_returns,FUN_returns,0.16814701151881203
DASH_returns,RIF_returns,0.3566237907235261
DASH_returns,WIN_returns,0.43622379238822867
BabyDoge_returns,DASH_returns,0.20352645100031924
BabyDoge_returns,BabyDoge_returns,1.0
BabyDoge_returns,SNX_returns,0.09872314441725275
BabyDoge_returns,GLM_returns,0.152336043007901
BabyDoge_returns,SFP_returns,0.10850667137699621
BabyDoge_returns,TFUEL_returns,0.15808688702110618
BabyDoge_returns,BLUR_returns,0.0696871306763942
BabyDoge_returns,ROSE_returns,0.15181479108571877
BabyDoge_returns,ZIL_returns,0.2061824368968418
BabyDoge_returns,CKB_returns,0.163038970383682
BabyDoge_returns,QTUM_returns,0.21528481398012295
BabyDoge_returns,MX_returns,0.10669849251563081
BabyDoge_returns,ORDI_returns,0.10769281047434193
BabyDoge_returns,ASTR_returns,0.13842856982487328
BabyDoge_returns,ACH_returns,0.09607206267160284
BabyDoge_returns,ZRX_returns,0.12929058442994332
BabyDoge_returns,DCR_returns,0.15495732301002735
BabyDoge_returns,LPT_returns,0.16887870747959816
BabyDoge_returns,CELO_returns,0.14769068344584943
BabyDoge_returns,VTHO_returns,0.09689229380323634
BabyDoge_returns,BAT_returns,0.20583048057111347
BabyDoge_returns,TRAC_returns,0.11240959558704154
BabyDoge_returns,CHEEL_returns,0.05043384053345378
BabyDoge_returns,SNEK_returns,0.10327652214485535
BabyDoge_returns,ID_returns,0.1335121128390817
BabyDoge_returns,BORG_returns,0.07269593054729213
BabyDoge_returns,GAS_returns,0.09113641307732169
BabyDoge_returns,ONE_returns,0.25861861419805243
BabyDoge_returns,CHEX_returns,0.015220558335032728
BabyDoge_returns,HOT_returns,0.2701609836516614
BabyDoge_returns,SUSHI_returns,0.17916204388531073
BabyDoge_returns,CSPR_returns,0.09925254199016136
BabyDoge_returns,DGB_returns,0.16389988662111618
BabyDoge_returns,ANKR_returns,0.15667829830203098
BabyDoge_returns,YFI_returns,0.11711084578169634
BabyDoge_returns,RVN_returns,0.14858041940773212
BabyDoge_returns,SC_returns,0.11333668046590083
BabyDoge_returns,ETHW_returns,0.08007343837176444
BabyDoge_returns,KDA_returns,0.19505063801649425
BabyDoge_returns,ELF_returns,0.09381044898515097
BabyDoge_returns,IOTX_returns,0.13342096063102513
BabyDoge_returns,XCH_returns,0.14753687555046197
BabyDoge_returns,T_returns,0.16104850694631742
BabyDoge_returns,OSMO_returns,0.12361038148244012
BabyDoge_returns,GMT_returns,0.1413940114008541
BabyDoge_returns,PEOPLE_returns,0.18386907526649846
BabyDoge_returns,XYO_returns,0.10147015388022014
BabyDoge_returns,XEM_returns,0.14197525064962926
BabyDoge_returns,WAVES_returns,0.14526490578527365
BabyDoge_returns,EUL_returns,0.061491443509626355
BabyDoge_returns,POLYX_returns,0.11610863791827716
BabyDoge_returns,WOO_returns,0.12845967263029678
BabyDoge_returns,ENJ_returns,0.23991059128225728
BabyDoge_returns,GOMINING_returns,0.08605229240467874
BabyDoge_returns,COTI_returns,0.13586519500023786
BabyDoge_returns,GMX_returns,0.09572084761736745
BabyDoge_returns,ORCA_returns,0.02939324826981393
BabyDoge_returns,COW_returns,0.037017035375816645
BabyDoge_returns,ZEN_returns,0.14116216362458617
BabyDoge_returns,KOGE_returns,0.12488949056132664
BabyDoge_returns,LRC_returns,0.13220686099738924
BabyDoge_returns,SKL_returns,0.11060517197810024
BabyDoge_returns,RLB_returns,-0.013981189957159548
BabyDoge_returns,CETUS_returns,0.10262790162835096
BabyDoge_returns,WEMIX_returns,0.11263656063197006
BabyDoge_returns,LUNA_returns,0.09407849486135277
BabyDoge_returns,ZIG_returns,0.07192520014062706
BabyDoge_returns,ONT_returns,0.16169454156055718
BabyDoge_returns,MPLX_returns,0.01126587157916093
BabyDoge_returns,DAG_returns,0.11077695198232243
BabyDoge_returns,SWFTC_returns,0.04623472597047393
BabyDoge_returns,PRIME_returns,0.06352967716386342
BabyDoge_returns,CVC_returns,0.09366025822424834
BabyDoge_returns,STPT_returns,0.1417939055712103
BabyDoge_returns,SXP_returns,0.20014197599233657
BabyDoge_returns,METIS_returns,-0.0007103977796331679
BabyDoge_returns,LCX_returns,0.030110777857314166
BabyDoge_returns,DLC_returns,0.053642213687182055
BabyDoge_returns,BAND_returns,0.18855136749209842
BabyDoge_returns,MASK_returns,0.11489550522423056
BabyDoge_returns,HIVE_returns,0.21368475400390996
BabyDoge_returns,BICO_returns,0.17092659455895687
BabyDoge_returns,STORJ_returns,0.13542597665425415
BabyDoge_returns,XNO_returns,0.14141593198386782
BabyDoge_returns,WMTX_returns,0.09166822433436501
BabyDoge_returns,CPOOL_returns,0.046235872645398156
BabyDoge_returns,REQ_returns,0.11192409553170125
BabyDoge_returns,HONEY_returns,0.034809931808705584
BabyDoge_returns,STIK_returns,0.038866616492086246
BabyDoge_returns,FLUX_returns,0.15268523894966635
BabyDoge_returns,RPL_returns,0.006257211934270636
BabyDoge_returns,YGG_returns,0.18763407432160076
BabyDoge_returns,SSV_returns,0.04907071478464196
BabyDoge_returns,XVG_returns,0.07306970517996175
BabyDoge_returns,ORBR_returns,0.04986802352216101
BabyDoge_returns,VVS_returns,0.11646316641587995
BabyDoge_returns,XVS_returns,0.147762674863034
BabyDoge_returns,KUB_returns,0.10857560872132818
BabyDoge_returns,ILV_returns,0.09323784434337372
BabyDoge_returns,ICX_returns,0.1935736365018781
BabyDoge_returns,UMA_returns,0.11824434534293467
BabyDoge_returns,PHA_returns,0.07041622497698334
BabyDoge_returns,WAXP_returns,0.16601971428417123
BabyDoge_returns,PUNDIX_returns,0.07181841285283466
BabyDoge_returns,POWR_returns,0.0656942773937802
BabyDoge_returns,ACX_returns,-0.016464670279359113
BabyDoge_returns,SPELL_returns,0.14736190752462963
BabyDoge_returns,KEEP_returns,0.0439277585023644
BabyDoge_returns,BORA_returns,0.10892592673130146
BabyDoge_returns,MYTH_returns,-0.02261787150960704
BabyDoge_returns,CGPT_returns,0.1596134129582704
BabyDoge_returns,AUDIO_returns,0.12104096357730205
BabyDoge_returns,ARDR_returns,0.09210101894633389
BabyDoge_returns,LSK_returns,0.10477555961762892
BabyDoge_returns,VELO_returns,0.06626950769150983
BabyDoge_returns,CHR_returns,0.15410423182196709
BabyDoge_returns,XPR_returns,0.05398380484732209
BabyDoge_returns,ABT_returns,0.008726290589301192
BabyDoge_returns,HEART_returns,0.06482403681465627
BabyDoge_returns,IOST_returns,0.1623967320377662
BabyDoge_returns,SNT_returns,0.1293069353166906
BabyDoge_returns,PROM_returns,0.049915612136329085
BabyDoge_returns,LQTY_returns,0.17945025361955963
BabyDoge_returns,AGI_returns,0.11044378291090776
BabyDoge_returns,FIDA_returns,0.08880131735269575
BabyDoge_returns,IQ_returns,0.14601608101511138
BabyDoge_returns,MVL_returns,0.05739265410949024
BabyDoge_returns,GLMR_returns,0.12276083252141966
BabyDoge_returns,RLC_returns,0.13189355159167865
BabyDoge_returns,ONG_returns,0.1503756918391092
BabyDoge_returns,TRB_returns,0.11637365689770537
BabyDoge_returns,DENT_returns,0.19730322710535217
BabyDoge_returns,ELON_returns,0.19811473585051678
BabyDoge_returns,LON_returns,0.08656883252198834
BabyDoge_returns,BMX_returns,0.0046886839720580034
BabyDoge_returns,CELR_returns,0.1582358676982919
BabyDoge_returns,POND_returns,0.10682253831250157
BabyDoge_returns,XRD_returns,0.15836352274438975
BabyDoge_returns,ARK_returns,0.09231398634998922
BabyDoge_returns,0x0_returns,0.07077942847364596
BabyDoge_returns,ORBS_returns,0.08742656789274042
BabyDoge_returns,DKA_returns,0.19371451019276065
BabyDoge_returns,WILD_returns,0.14029477540925814
BabyDoge_returns,JOE_returns,0.10637455283794299
BabyDoge_returns,BNT_returns,0.05521308081236483
BabyDoge_returns,H2O_returns,0.08244243010146446
BabyDoge_returns,MLK_returns,0.1271967409106507
BabyDoge_returns,AL_returns,0.08648375271600948
BabyDoge_returns,CFG_returns,0.10119762374779259
BabyDoge_returns,STEEM_returns,0.12161153564128876
BabyDoge_returns,AGLD_returns,0.13343156821960037
BabyDoge_returns,SLP_returns,0.1790677821583996
BabyDoge_returns,BONE_returns,0.2904046091290867
BabyDoge_returns,API3_returns,0.11704084782198707
BabyDoge_returns,AUCTION_returns,0.05541363377740645
BabyDoge_returns,VANRY_returns,0.2034777383270815
BabyDoge_returns,XYM_returns,0.09889628252749333
BabyDoge_returns,PRO_returns,0.06920742834546065
BabyDoge_returns,PCI_returns,0.06266502112379176
BabyDoge_returns,NMR_returns,0.2142712136987436
BabyDoge_returns,BTRST_returns,0.04849831417302398
BabyDoge_returns,MED_returns,0.17196881550705037
BabyDoge_returns,MOVR_returns,0.08329308687526897
BabyDoge_returns,MTL_returns,0.10398029450574729
BabyDoge_returns,KNC_returns,0.196547889393579
BabyDoge_returns,AERGO_returns,0.0756360966773571
BabyDoge_returns,BAL_returns,0.07548086203017808
BabyDoge_returns,GEOD_returns,0.10433279337362683
BabyDoge_returns,IAG_returns,0.07271542005840474
BabyDoge_returns,SCRT_returns,0.12660559674190744
BabyDoge_returns,CTSI_returns,0.1451232005315842
BabyDoge_returns,OXT_returns,0.1788891873974788
BabyDoge_returns,EDU_returns,0.1536844348880661
BabyDoge_returns,C98_returns,0.21840229042466314
BabyDoge_returns,ACT_returns,0.019733611498215363
BabyDoge_returns,OAS_returns,0.09148681871330368
BabyDoge_returns,FUN_returns,0.08829453967166837
BabyDoge_returns,RIF_returns,0.13661188983583286
BabyDoge_returns,WIN_returns,0.1980300134909434
SNX_returns,DASH_returns,0.3747081145472585
SNX_returns,BabyDoge_returns,0.09872314441725275
SNX_returns,SNX_returns,1.0
SNX_returns,GLM_returns,0.19244783696086704
SNX_returns,SFP_returns,0.14447015560221166
SNX_returns,TFUEL_returns,0.24497059369422328
SNX_returns,BLUR_returns,0.3985459812754186
SNX_returns,ROSE_returns,0.438411170108486
SNX_returns,ZIL_returns,0.46940462966543395
SNX_returns,CKB_returns,0.22780372445304034
SNX_returns,QTUM_returns,0.3277301225072507
SNX_returns,MX_returns,0.027936141946714628
SNX_returns,ORDI_returns,0.23067425341192835
SNX_returns,ASTR_returns,0.3456738266255826
SNX_returns,ACH_returns,0.31116987095159826
SNX_returns,ZRX_returns,0.2959857710190584
SNX_returns,DCR_returns,0.3472396303873707
SNX_returns,LPT_returns,0.24417759425300303
SNX_returns,CELO_returns,0.35169465145210005
SNX_returns,VTHO_returns,0.28594823813193837
SNX_returns,BAT_returns,0.42975590451469264
SNX_returns,TRAC_returns,0.20439461405862636
SNX_returns,CHEEL_returns,-0.07274311198521893
SNX_returns,SNEK_returns,0.14671921718086012
SNX_returns,ID_returns,0.28091803411204685
SNX_returns,BORG_returns,0.10076444368969178
SNX_returns,GAS_returns,0.20441627853740657
SNX_returns,ONE_returns,0.47499128305439714
SNX_returns,CHEX_returns,0.10766891701030533
SNX_returns,HOT_returns,0.45075042653862724
SNX_returns,SUSHI_returns,0.4449120828028257
SNX_returns,CSPR_returns,0.1451775249218162
SNX_returns,DGB_returns,0.2475959902264727
SNX_returns,ANKR_returns,0.3840696808857469
SNX_returns,YFI_returns,0.2539152086691561
SNX_returns,RVN_returns,0.35621255776381694
SNX_returns,SC_returns,0.20746283155366654
SNX_returns,ETHW_returns,0.2879750206170774
SNX_returns,KDA_returns,0.355125913903503
SNX_returns,ELF_returns,0.15973772127385738
SNX_returns,IOTX_returns,0.3126525969717526
SNX_returns,XCH_returns,0.27809998673235303
SNX_returns,T_returns,0.20785906426965492
SNX_returns,OSMO_returns,0.32550701182067615
SNX_returns,GMT_returns,0.4031494670997304
SNX_returns,PEOPLE_returns,0.24709645512477507
SNX_returns,XYO_returns,0.14644461424383548
SNX_returns,XEM_returns,0.2660280066809092
SNX_returns,WAVES_returns,0.19437866280702704
SNX_returns,EUL_returns,0.05330486112415042
SNX_returns,POLYX_returns,0.2667399668306994
SNX_returns,WOO_returns,0.3609225166793225
SNX_returns,ENJ_returns,0.4344152071015366
SNX_returns,GOMINING_returns,-0.01385382949079223
SNX_returns,COTI_returns,0.34755250233291934
SNX_returns,GMX_returns,0.32653731706728484
SNX_returns,ORCA_returns,0.16731902918712863
SNX_returns,COW_returns,0.1355019112175084
SNX_returns,ZEN_returns,0.22368372779096046
SNX_returns,KOGE_returns,0.02537462128943956
SNX_returns,LRC_returns,0.435081894314688
SNX_returns,SKL_returns,0.3770503207342895
SNX_returns,RLB_returns,0.09955911714011621
SNX_returns,CETUS_returns,0.2517381099973605
SNX_returns,WEMIX_returns,0.09451617000744919
SNX_returns,LUNA_returns,0.3509882608876086
SNX_returns,ZIG_returns,0.010404251557128116
SNX_returns,ONT_returns,0.3920705202333016
SNX_returns,MPLX_returns,0.06846493513472665
SNX_returns,DAG_returns,0.19346426169791742
SNX_returns,SWFTC_returns,0.06123287230019531
SNX_returns,PRIME_returns,0.20770479223803243
SNX_returns,CVC_returns,0.19958826713569952
SNX_returns,STPT_returns,0.13790087821010605
SNX_returns,SXP_returns,0.2990587448103474
SNX_returns,METIS_returns,0.3134148291865262
SNX_returns,LCX_returns,0.10588483055255798
SNX_returns,DLC_returns,-0.045229084207091534
SNX_returns,BAND_returns,0.4086091572017237
SNX_returns,MASK_returns,0.34191531889508464
SNX_returns,HIVE_returns,0.15772555241484335
SNX_returns,BICO_returns,0.3729191882321378
SNX_returns,STORJ_returns,0.24315132016105862
SNX_returns,XNO_returns,0.29989383548669146
SNX_returns,WMTX_returns,0.18327516708876027
SNX_returns,CPOOL_returns,0.1705206454485155
SNX_returns,REQ_returns,0.2162437594475594
SNX_returns,HONEY_returns,0.08297402495755338
SNX_returns,STIK_returns,-0.10145066082092476
SNX_returns,FLUX_returns,0.30363613323821975
SNX_returns,RPL_returns,0.2734143262012634
SNX_returns,YGG_returns,0.34192828566920347
SNX_returns,SSV_returns,0.3672413211295139
SNX_returns,XVG_returns,0.2324353247177547
SNX_returns,ORBR_returns,0.010895945611575966
SNX_returns,VVS_returns,0.13298049697851907
SNX_returns,XVS_returns,0.2860989920451362
SNX_returns,KUB_returns,0.051336378420562344
SNX_returns,ILV_returns,0.35510651547162814
SNX_returns,ICX_returns,0.43767586103956274
SNX_returns,UMA_returns,0.2948608206690951
SNX_returns,PHA_returns,0.23561975135160917
SNX_returns,WAXP_returns,0.3508685790263942
SNX_returns,PUNDIX_returns,0.17137901459040272
SNX_returns,POWR_returns,0.21436893682997063
SNX_returns,ACX_returns,0.13322191417831403
SNX_returns,SPELL_returns,0.2740937538150416
SNX_returns,KEEP_returns,0.004490826519960732
SNX_returns,BORA_returns,0.12176947515271633
SNX_returns,MYTH_returns,0.014502006269169632
SNX_returns,CGPT_returns,0.22150251371056426
SNX_returns,AUDIO_returns,0.3668768579044268
SNX_returns,ARDR_returns,0.1596150695802416
SNX_returns,LSK_returns,0.21520460114387283
SNX_returns,VELO_returns,0.21400335324905795
SNX_returns,CHR_returns,0.362494414931712
SNX_returns,XPR_returns,0.09088573730426874
SNX_returns,ABT_returns,0.014425873314716092
SNX_returns,HEART_returns,0.10804848354983551
SNX_returns,IOST_returns,0.3887398943927614
SNX_returns,SNT_returns,0.17500442832285892
SNX_returns,PROM_returns,0.14593735364372387
SNX_returns,LQTY_returns,0.2414011817701054
SNX_returns,AGI_returns,0.2073537297136162
SNX_returns,FIDA_returns,0.3699717167826584
SNX_returns,IQ_returns,0.2075840285993437
SNX_returns,MVL_returns,0.13081137039655008
SNX_returns,GLMR_returns,0.3408006460432627
SNX_returns,RLC_returns,0.3398115579171206
SNX_returns,ONG_returns,0.2784557099818025
SNX_returns,TRB_returns,0.2649724252007763
SNX_returns,DENT_returns,0.4773398043396112
SNX_returns,ELON_returns,0.03912072873888297
SNX_returns,LON_returns,-0.0583681377910871
SNX_returns,BMX_returns,-0.017313129104845885
SNX_returns,CELR_returns,0.48488138004479364
SNX_returns,POND_returns,0.22671049433824134
SNX_returns,XRD_returns,0.10658132617550867
SNX_returns,ARK_returns,0.2507068556653109
SNX_returns,0x0_returns,0.07350002259738722
SNX_returns,ORBS_returns,0.1871444120512516
SNX_returns,DKA_returns,0.1349618188112548
SNX_returns,WILD_returns,0.12942540373117473
SNX_returns,JOE_returns,0.4169733829145654
SNX_returns,BNT_returns,0.2994769656556819
SNX_returns,H2O_returns,0.014404635388388504
SNX_returns,MLK_returns,0.08047207404290002
SNX_returns,AL_returns,0.10225945691699778
SNX_returns,CFG_returns,0.18000527346074993
SNX_returns,STEEM_returns,0.22851713518776218
SNX_returns,AGLD_returns,0.09696006218468374
SNX_returns,SLP_returns,0.29721926276207455
SNX_returns,BONE_returns,0.11331257788435498
SNX_returns,API3_returns,0.31497766345757816
SNX_returns,AUCTION_returns,0.14505191664847839
SNX_returns,VANRY_returns,0.4126063040366997
SNX_returns,XYM_returns,0.14043476026333102
SNX_returns,PRO_returns,-0.04430979803247706
SNX_returns,PCI_returns,0.07968379425229799
SNX_returns,NMR_returns,0.31080141795597227
SNX_returns,BTRST_returns,0.032195369746196946
SNX_returns,MED_returns,0.14425961688181815
SNX_returns,MOVR_returns,0.26414783019963184
SNX_returns,MTL_returns,0.2540402306815796
SNX_returns,KNC_returns,0.37468665003989077
SNX_returns,AERGO_returns,0.1333008397273951
SNX_returns,BAL_returns,0.2901500926980914
SNX_returns,GEOD_returns,0.07337247732270122
SNX_returns,IAG_returns,0.08186746494398722
SNX_returns,SCRT_returns,0.2152501607663933
SNX_returns,CTSI_returns,0.37719831980883284
SNX_returns,OXT_returns,0.31220845996127583
SNX_returns,EDU_returns,0.345946999007244
SNX_returns,C98_returns,0.4156281678886429
SNX_returns,ACT_returns,-0.006477255022971589
SNX_returns,OAS_returns,0.09321167066125235
SNX_returns,FUN_returns,0.12853607781050147
SNX_returns,RIF_returns,0.2833658687636414
SNX_returns,WIN_returns,0.2748043598233035
GLM_returns,DASH_returns,0.2907254962996439
GLM_returns,BabyDoge_returns,0.152336043007901
GLM_returns,SNX_returns,0.19244783696086704
GLM_returns,GLM_returns,1.0
GLM_returns,SFP_returns,0.1762420397502276
GLM_returns,TFUEL_returns,0.313125063909262
GLM_returns,BLUR_returns,0.1755420289588258
GLM_returns,ROSE_returns,0.20597816438842467
GLM_returns,ZIL_returns,0.3419801678925903
GLM_returns,CKB_returns,0.1305911307186815
GLM_returns,QTUM_returns,0.26330312414778356
GLM_returns,MX_returns,0.14246095063774272
GLM_returns,ORDI_returns,0.12819130217852148
GLM_returns,ASTR_returns,0.22350368825180364
GLM_returns,ACH_returns,0.18286390065065167
GLM_returns,ZRX_returns,0.24095113127856724
GLM_returns,DCR_returns,0.29651530737833615
GLM_returns,LPT_returns,0.15368218030559586
GLM_returns,CELO_returns,0.24684011578739962
GLM_returns,VTHO_returns,0.12749387323029843
GLM_returns,BAT_returns,0.3768660810641599
GLM_returns,TRAC_returns,0.061268699396223605
GLM_returns,CHEEL_returns,0.13457933892922846
GLM_returns,SNEK_returns,0.061258701856291016
GLM_returns,ID_returns,0.23984083197700923
GLM_returns,BORG_returns,0.16665928846998734
GLM_returns,GAS_returns,0.20672226832825616
GLM_returns,ONE_returns,0.28162582321223395
GLM_returns,CHEX_returns,-0.012461933910754067
GLM_returns,HOT_returns,0.2961310079398436
GLM_returns,SUSHI_returns,0.16338048893094853
GLM_returns,CSPR_returns,0.16560438878169215
GLM_returns,DGB_returns,0.16851090399881213
GLM_returns,ANKR_returns,0.40585579119730336
GLM_returns,YFI_returns,0.235300828325354
GLM_returns,RVN_returns,0.2330390608768205
GLM_returns,SC_returns,0.24834483885589773
GLM_returns,ETHW_returns,0.11543188890650624
